applicant_type,application_number,ben,cnct_email,form_471_manufacturer_name,form_471_product_name,funding_request_number,funding_year,model_of_equipment,monthly_quantity,monthly_recur_ineligible_cost,monthly_recurring_unit_eligible_costs,one_time_eligible_costs,one_time_ineligible_cost,one_time_quantity,organization_name,pre_discount_extended_eligible_line_item_costs,price,standardized_vendor,state,total_eligible_one_time_costs,total_eligible_recurring_costs,total_monthly_cost,total_monthly_eligible_recurring_costs,total_one_time_cost
School District,221027038,140340,riley.harpole@kelloggllc.com,Ubiquiti,Access Point,2299038231,2022,"(District 140340) UAP-AC-PRO | 2.40 GHz, 5 GHz - MIMO Technology - 2 x Network Access Point",0,0,0,250,0,15,ASHER PUBLIC SCHOOLS,3750,No,Ubiquiti,OK,3750,0,0,0,250
School District,221032361,139874,riley.harpole@kelloggllc.com,Aruba,Switch,2299047276,2022,(District 139874) JL677A#ABA | 6100 24G Class4 PoE 4SFP+ 370W Switch,0,0,0,1463.31,0,1,BISHOP SCHOOL DISTRICT C-049,1463.31,No,Hp,OK,1463.31,0,0,0,1463.31
School District,221028602,139834,riley.harpole@kelloggllc.com,Aruba,Module,2299040734,2022,(District 139834) JL086A#ABA | HPE Aruba X372 - Power supply,0,0,0,272.6,0,0,MILLWOOD INDEP SCHOOL DIST 37,0,No,Hp,OK,0,0,0,0,272.6
School District,221018013,140122,cbailey@kelloggllc.com,Aruba,License,2299022916,2022,(District 140122) HU7Y9E | 8360 SVC 1Y NBD,0,0,0,595.07,0,3,UNION INDEP SCHOOL DISTRICT 9,1785.21,No,Hp,OK,1785.21,0,0,0,595.07
School District,221020444,140306,riley.harpole@kelloggllc.com,Ubiquiti,Switch,2299026874,2022,(FTJH 16082160) 24 Port POE | USW-24-POE,0,0,0,440.4,0,7,FORT TOWSON INDEP SCH DIST 2,3082.8,No,Ubiquiti,OK,3082.8,0,0,0,440.4
School District,221017861,140261,dchristensen@kelloggllc.com,Aruba,Switch,2299022688,2022,(District 140261) JL728A#ABA |  Aruba 6200F 48G Class4 PoE+ / 4SFP+850W Switch,0,0,0,4403.67,0,2,BUFFALO VALLEY SCHOOL DIST 3,8807.34,No,Hp,OK,8807.34,0,0,0,4403.67
School District,221018365,140254,riley.harpole@kelloggllc.com,Fortinet,Cabling,2299023682,2022,(RHS 85030) SP-CABLE-FS-SFP+1 | Fortinet SFP+ Network Cable - 3.28 ft SFP+ Network Cable - SFP+ Network - 10Gbit/s,0,0,0,44.4,0,2,RATTAN INDEP SCHOOL DISTRICT 1,88.8,No,Fortinet,OK,88.8,0,0,0,44.4
School District,221006010,139846,dchristensen@kelloggllc.com,Meraki,License,2299006268,2022,(District 139846)  | Meraki enterprise license 1YR,0,0,0,89.47,0,73,SOUTHERN OKLAHOMA TECHNOLOGY CENTER,6531.31,No,Cisco,OK,6531.31,0,0,0,89.47
School District,221024890,140324,dsovereign@kelloggllc.com,Aruba,Access Point,2299034577,2022,"(HME 85177) Q9H63A | HPE Aruba AP-515 (US) - Campus - wireless access point -Wi-Fi 5 - 2.4 GHz, 5 GHz - in-ceiling",0,0,0,550.71,0,17,SHAWNEE INDEP SCHOOL DIST I-93,9362.07,No,Hp,OK,9362.07,0,0,0,550.71
School District,221020354,140047,riley.harpole@kelloggllc.com,Extreme Networks,Switch,2299026783,2022,(District 140047) 16565 | 220-48p-10GE4 - 220-Series 48 Port10/100/1000Base-T PoE+ 4 10GbE Unpopulated SFP+ Ports,0,0,0,1916.1,0,2,CHELSEA INDEP SCHOOL DIST 3,3832.2,No,Extreme,OK,3832.2,0,0,0,1916.1
School District,221032673,139966,aweibling@garber.k12.ok.us,Meraki,"Installation, Activation, & Initial Configuration",2299054053,2022,Installation-Cabling - 4x Cat6 Network Cabling - Wireless (Includes: Installation & Labeling Cat6 Cable/Hardware,0,0,0,440,0,1,GARBER INDEP SCHOOL DIST 47,440,Yes,Cisco,OK,440,0,0,0,440
School District,221014517,140294,karla@crwconsulting.com,Ubiquiti,Switch,2299017801,2022,US-16-XG,0,0,0,599,0,1,BENNINGTON INDEP SCH DIST I-40,599,No,Ubiquiti,OK,599,0,0,0,599
School District,221039465,139820,micmatthews@wayne.k12.ok.us,Fortinet,Switch,2299059056,2022,Fortiswitch FS-124F-FPOE,0,0,0,3646.75,0,1,WAYNE INDEP SCHOOL DISTRICT 10,3646.75,No,Fortinet,OK,3646.75,0,0,0,3646.75
School District,221017312,140334,riley.harpole@kelloggllc.com,Extreme Networks,Module,2299021916,2022,(District 140334) XN-ACPWR-750W-F | Extreme Networks - power supply - hot-plug - 750 Watt,0,0,0,669.7,0,4,BYNG SCHOOL DISTRICT 16,2678.8,No,Extreme,OK,2678.8,0,0,0,669.7
School District,221023695,139778,karla@crwconsulting.com,Fortinet,Access Point,2299032283,2022,FAP-U234F-A,0,0,0,923.87,0,30,HARRAH INDEP SCHOOL DISTRICT 7,27716.1,No,Fortinet,OK,27716.1,0,0,0,923.87
School District,221021022,140332,riley.harpole@kelloggllc.com,Aruba,License,2299028006,2022,(LES 85197) Q9Y59AAE | HPE Aruba Central Foundation - Subscription license (3years) - 1 access point - hosted - ESD,0,0,0,154.89,0,40,LATTA INDEP SCHOOL DISTRICT 24,6195.6,No,Hp,OK,6195.6,0,0,0,154.89
School District,221032694,16051616,kenny@acklin.net,Ubiquiti,Switch,2299048039,2022,US-16-150W,0,0,0,773.5,0,1,"BIG FIVE COMMUNITY SERVICES, INC.",773.5,Yes,Ubiquiti,OK,773.5,0,0,0,773.5
School District,221014642,139831,dsovereign@kelloggllc.com,Cisco Systems,Racks & Cabinets,2299018019,2022,(Shidler) FRME2 | Rack Mount Fiber Enclosure,0,0,0,296.81,0,1,OKLAHOMA CITY SCHOOL DIST I-89,296.81,No,Cisco,OK,296.81,0,0,0,296.81
School District,221015396,140044,riley.harpole@kelloggllc.com,Extreme Networks,Switch,2299019376,2022,(District 140044) 5420F-48P-4XE | ExtremeSwitching 5420F 48 10/100/1000BASET FDX/HDX PoE+,0,0,0,3500,0,24,BROKEN ARROW SCHOOL DISTRICT 3,84000,No,Extreme,OK,84000,0,0,0,3500
School District,221022091,140257,dsovereign@kelloggllc.com,Dell,Switch,2299029570,2022,(SES 85036) 463-7703 | N2024P 10/100/1000 PoE 24 port,0,0,0,2137,0,3,STRINGTOWN INDEP SCHOOL DIST 7,6411,No,Dell,OK,6411,0,0,0,2137
School District,221028602,139834,riley.harpole@kelloggllc.com,Aruba,License,2299040734,2022,(District 139834) H3DR1E | HPE Foundation Care,0,0,0,862.75,0,0,MILLWOOD INDEP SCHOOL DIST 37,0,No,Hp,OK,0,0,0,0,862.75
School District,221023832,140065,cbailey@kelloggllc.com,Extreme Networks,Switch,2299032582,2022,(District 140065) 10051H | 1000BSX SFP HI,0,0,0,217,0,4,DRUMRIGHT INDEP SCHOOL DIST 39,868,No,Extreme,OK,868,0,0,0,217
Library System,221028097,140118,dsovereign@kelloggllc.com,Cisco Systems,Cabling,2299039907,2022,(SBA-2 84386) CAB-SPWR-30CM | Catalyst Stack Power Cable 30 CM,0,0,0,28.1,0,3,TULSA CITY-COUNTY LIBRARY SYS,84.3,No,Cisco,OK,84.3,0,0,0,28.1
School District,221033274,140420,bgillham@spk12.org,Extreme Networks,License,2299049081,2022,5320-10GUPG-4X-LIC-P,0,0,0,261.68,0,1,SHADY POINT SCHOOL DISTRICT 4,261.68,No,Extreme,OK,261.68,0,0,0,261.68
School District,221022134,140051,drew@myerateguy.com,Extreme Networks,Access Point,2299029647,2022,AP410C-FCC,0,0,0,545.19,0,8,Justus-Tiawah Public Schools,4361.52,No,Extreme,OK,4361.52,0,0,0,545.19
School District,221024932,139739,riley.harpole@kelloggllc.com,Aruba,"Fees, Taxes, etc.",2299034674,2022,(District 139739) Shipping | USI Shipping,0,0,0,152.22,0,1,BETHANY PUBLIC SCHOOLS,152.22,No,Hp,OK,152.22,0,0,0,152.22
School District,221037678,140183,dsovereign@kelloggllc.com,Ubiquiti,Switch,2299056000,2022,(District 140183) 24 Port POE Switch | 24 Port POE Switch,0,0,0,803.85,0,2,HASKELL INDEP SCHOOL DIST 2,1607.7,No,Ubiquiti,OK,1607.7,0,0,0,803.85
School District,221022284,139805,tthompson@paulsvalley.k12.ok.us,Cisco Systems,License,2299029912,2022,C9500-DNA-L-A-3Y,0,0,0,3435.74,0,3,PAULS VALLEY SCHOOL DIST 18,10307.22,No,Cisco,OK,10307.22,0,0,0,3435.74
School District,221033274,140420,bgillham@spk12.org,Fortinet,Firewall Services & Components,2299049081,2022,FG201F,0,0,0,4222.99,1724.88,1,SHADY POINT SCHOOL DISTRICT 4,4222.99,Yes,Fortinet,OK,4222.99,0,0,0,5947.87
School District,221010208,140204,rbotts@kelloggllc.com,Aruba,Transceiver,2299011969,2022,(District 140204) J9151E | 10 GigE-10GBase-LR-SFP+ /LC Single-mode,0,0,0,2207.83,0,2,PORUM INDEP SCHOOL DISTRICT 88,4415.66,No,Hp,OK,4415.66,0,0,0,2207.83
School District,221025465,140301,dsovereign@kelloggllc.com,Palo Alto Networks,Firewall Services & Components,2299035659,2022,Palo Alto Virtual Firewall VM100 Basic Service,1,0,0,2413,949,1,LUKFATA SCHOOL DISTRICT 9,2413,No,Palo Alto,OK,2413,0,0,0,3362
School District,221022994,140354,riley.harpole@kelloggllc.com,Ubiquiti,Access Point,2299031200,2022,"(District 140354) WiFi6 AP | WiFi6 AP - High-efficiency 4x4 WiFi 6 (802.11ax), 5 GHz band (4x4 MU-MIMO and OFDMA) with 2.4 Gbps throughput rate, 2.4 GHz band (4x4 MIMO) with 600 Mbps throughput rate, Powered by 802.3at PoE",0,0,0,191.88,0,19,MOSS INDEP SCHOOL DISTRICT 1,3645.72,No,Ubiquiti,OK,3645.72,0,0,0,191.88
School District,221023746,140093,riley.harpole@kelloggllc.com,Extreme Networks,License,2299032458,2022,(District 140093) XCIQ-PT0-C-EW-1YR-K12 | ExtremeCloud IQ Pilot Tier 0 CLOUD RTU License,0,0,0,75,0,96,PERKINS-TRYON SCHOOL DIST I-56,7200,No,Extreme,OK,7200,0,0,0,75
School District,221003200,140097,riley.harpole@kelloggllc.com,Aruba,Access Point,2299002966,2022,(District 140097) JW797A | ARUBA AP-315 WLS AP,0,0,0,422.45,0,9,SAND SPRINGS SCHOOL DISTRICT 2,3802.05,No,Hp,OK,3802.05,0,0,0,422.45
School District,221023824,140321,alinam@kelloggllc.com,Aruba,Switch,2299032563,2022,"JL356A#ABA| Aruba IoT Ready and Cloud Manageable Access Switch - Manageable - 24port Poe 2 Layer Supported - Modular - Twisted Pair,",0,0,0,2350,0,3,WRIGHT CITY SCHOOL DISTRICT 39,7050,No,Hp,OK,7050,0,0,0,2350
School District,221032694,16051616,kenny@acklin.net,Ubiquiti,Switch,2299048357,2022,US-24-250W Ubiquiti 24 port switch managed PoE+ w SFP,0,0,0,752.96,112.51,1,"BIG FIVE COMMUNITY SERVICES, INC.",752.96,Yes,Ubiquiti,OK,752.96,0,0,0,865.47
School District,221027277,140229,riley.harpole@kelloggllc.com,Ubiquiti,Switch,2299038576,2022,(District 140229)  | Ubiquity USW-Pro-48-POE,10,0,0,1180,0,3,MCALESTER PUBLIC SCHOOLS I-80,3540,No,Ubiquiti,OK,3540,0,0,0,1180
School District,221033791,140069,karla@crwconsulting.com,Fortinet,Connectors,2299049683,2022,SP-CABLE-FS-SFP+1,0,0,0,44.4,0,12,FOYIL INDEP SCHOOL DISTRICT 7,532.8,No,Fortinet,OK,532.8,0,0,0,44.4
School District,221030058,140158,riley.harpole@kelloggllc.com,Extreme Networks,Switch,2299043170,2022,(District 140158) 16563 | 220-24p-10GE2 - 220-Series 24,0,0,0,1048.8,0,3,WELCH INDEP SCHOOL DISTRICT 17,3146.4,No,Extreme,OK,3146.4,0,0,0,1048.8
School District,221025094,139732,riley.harpole@kelloggllc.com,Palo Alto Networks,License,2299035072,2022,"(District 139732) PAN-SVC-PREM-5220 | PREMIUM SUPPORT YEAR 1, PA-5220",0,0,0,7148.45,2382.82,1,EDMOND INDEP SCHOOL DIST 12,7148.45,No,Palo Alto,OK,7148.45,0,0,0,9531.27
School,221037403,139795,jlandes@newcastle.k12.ok.us,Extreme Networks,Module,2299055799,2022,350W Pwr Supply,0,0,0,333.21,0,2,NEWCASTLE INDEP SCHOOL DIST 1,666.42,No,Extreme,OK,666.42,0,0,0,333.21
School District,221038506,139911,patrickt@snyder.k12.ok.us,Ubiquiti,Switch,2299057503,2022,UniFi 48-Port POE Switch           US-48-500W,0,0,0,1250,0,5,SNYDER INDEP SCHOOL DISTRICT 4,6250,No,Ubiquiti,OK,6250,0,0,0,1250
School District,221021022,140332,riley.harpole@kelloggllc.com,Aruba,Access Point,2299028006,2022,(LES 85197) Q9G69A | HPE Aruba AP-MNT-MP10-B Campus Type B - Mountingbracket (pack of 10),0,0,0,91.95,0,4,LATTA INDEP SCHOOL DISTRICT 24,367.8,No,Hp,OK,367.8,0,0,0,91.95
School District,221036281,139985,wpstech@watonga.k12.ok.us,Fortinet,License,2299054539,2022,FC-10-S1E24-247-02-12,0,0,0,730,0,3,WATONGA INDEP SCHOOL DIST 42,2190,No,Fortinet,OK,2190,0,0,0,730
School District,221011202,139797,dchristensen@kelloggllc.com,Aruba,Module,2299016455,2022,(District 139797) J9996A | Aruba 2-port 40GbE QSFP+ v3 zl2 Module,0,0,0,3440.79,0,5,NOBLE INDEP SCHOOL DISTRICT 40,17203.95,No,Hp,OK,17203.95,0,0,0,3440.79
Library System,221028097,140118,dsovereign@kelloggllc.com,Cisco Systems,Router,2299039907,2022,"(SBA-2 84386) ISR4431-AXV/K9 | Cisco ISR 4431 AXV Bundle,PVDM4-64 w/APP,SEC,UC Lic",0,0,0,8081.5,1539.33,1,TULSA CITY-COUNTY LIBRARY SYS,8081.5,No,Cisco,OK,8081.5,0,0,0,9620.83
School District,221035128,140356,rbotts@kelloggllc.com,Cisco Systems,Switch,2299051630,2022,(District 140356) SSD-240G | CISCO CISCO PLUGGABLE USB3.0 SSD STORAGE,0,0,0,647.11,0,1,MCLOUD PUBLIC SCHOOLS,647.11,No,Cisco,OK,647.11,0,0,0,647.11
School District,221014642,139831,dsovereign@kelloggllc.com,Cisco Systems,License,2299018016,2022,"C9300-DNA-A-48-5Y | Wireless Cisco DNA On-Prem Advantage, 5Y Term License",0,0,0,3082.12,0,4,OKLAHOMA CITY SCHOOL DIST I-89,12328.48,No,Cisco,OK,12328.48,0,0,0,3082.12
School District,221007492,139920,kimberly@crwconsulting.com,SonicWALL,Firewall Services & Components,2299008344,2022,02-SSC-9300,0,0,0,6259.5,6259.5,1,CLINTON INDEP SCHOOL DIST 99,6259.5,No,Sonicwall,OK,6259.5,0,0,0,12519
School District,221032064,17029056,sstefanick@hicd.org,Fortinet,Firewall Services & Components,2299046655,2022,FG200F,0,0,0,3236,0,1,Harding Independence Charter District,3236,No,Fortinet,OK,3236,0,0,0,3236
School District,221025509,140134,riley.harpole@kelloggllc.com,Fortinet,"Installation, Activation, & Initial Configuration",2299035614,2022,(MS 84779) SW-Install | Fiber Switch Configuration & Installation,0,0,0,175,0,7,COMMERCE PUBLIC SCHOOLS,1225,Yes,Fortinet,OK,1225,0,0,0,175
School,221018251,17013171,pauljkarlin@outlook.com,Cisco Systems,Switch,2299023366,2022,Cisco Business 350 16XTS Managed Switch 8 Ports,0,0,0,2117.83,0,1,Tulsa Honor Academy,2117.83,No,Cisco,OK,2117.83,0,0,0,2117.83
School District,221022811,139936,dsovereign@kelloggllc.com,Ubiquiti,Module,2299030978,2022,(District 139936) UF-MM-lOG Compatible | FS 10G SFP+ DOM LC MMF Transceiver Module,0,0,0,23.6,0,2,HOBART INDEP SCHOOL DIST I 1,47.2,No,Ubiquiti,OK,47.2,0,0,0,23.6
School District,221014642,139831,dsovereign@kelloggllc.com,Cisco Systems,Antenna,2299018018,2022,"C-ANT9103= | 2.4/5/6 GHz Directional Antenna, 8-port",0,0,0,698.54,0,21,OKLAHOMA CITY SCHOOL DIST I-89,14669.34,No,Cisco,OK,14669.34,0,0,0,698.54
School District,221023551,140278,karla@crwconsulting.com,Fortinet,Firewall Services & Components,2299031994,2022,FG-201F-BDL-950-12,0,0,0,4222.99,1724.88,1,WOODLAND SCHOOL DIST I 90,4222.99,No,Fortinet,OK,4222.99,0,0,0,5947.87
School District,221020885,139861,dsovereign@kelloggllc.com,Cisco Systems,Switch,2299027601,2022,(District 139861) C9200L-24P-4X-EDU | Catalyst 9200L - Switch - L3,0,0,0,1935.69,0,2,MARIETTA INDEP SCH DISTRICT 16,3871.38,No,Cisco,OK,3871.38,0,0,0,1935.69
School District,221017736,140038,dsovereign@kelloggllc.com,Cisco Systems,Cabling,2299023205,2022,STACK-T1-50CM | 50CM Type 1 Stacking Cable,0,0,0,43.02,0,7,BARTLESVILLE SCHOOL DISTRICT,301.14,No,Cisco,OK,301.14,0,0,0,43.02
School District,221028127,139958,cbailey@kelloggllc.com,Ubiquiti,Access Point,2299039810,2022,(District 139958) UAP-IW-HD-US|Wireless Access Point,0,0,0,179,0,10,CHEROKEE INDEP SCHOOL DIST 46,1790,No,Ubiquiti,OK,1790,0,0,0,179
School District,221014642,139831,dsovereign@kelloggllc.com,Cisco Systems,Wireless Controller,2299018016,2022,EDU-C9800-80-K9 | EDU SKU-Cisco Catalyst 9800-80 Wireless Controller,0,0,0,24915.6,0,2,OKLAHOMA CITY SCHOOL DIST I-89,49831.2,No,Cisco,OK,49831.2,0,0,0,24915.6
School District,221006786,140365,karla@crwconsulting.com,Ubiquiti,Wireless Controller,2299025853,2022,S1UX51,0,0,0,699,0,1,MASON INDEP SCHOOL DISTRICT 2,699,No,Ubiquiti,OK,699,0,0,0,699
School District,221036055,140437,dsovereign@kelloggllc.com,Extreme Networks,License,2299053349,2022,(District 140437) 5320-10GUPG-4X-LIC-P | License that Converts 4x1GbE SFP Ports to 10GbE,0,0,0,339.33,0,1,WESTVILLE PUBLIC SCHOOL,339.33,No,Extreme,OK,339.33,0,0,0,339.33
Library System,221034667,140331,jpoore@ada.lib.ok.us,Ubiquiti,Module,2299050935,2022,UF-MM-10G,0,0,0,125,0,4,ADA PUBLIC LIBRARY,500,Yes,Ubiquiti,OK,500,0,0,0,125
School District,221030940,139902,karla@crwconsulting.com,Ubiquiti,Access Point,2299044737,2022,U6-LR-US,0,0,0,210.59,0,10,GRANITE INDEP SCHOOL DIST 3,2105.9,No,Ubiquiti,OK,2105.9,0,0,0,210.59
School District,221015396,140044,riley.harpole@kelloggllc.com,Extreme Networks,Cabling,2299019376,2022,(District 140044) 10313 | 40 Gigabit Ethernet QSFP Plus Passive Copper Cable Assembly 3m,0,0,0,265,0,14,BROKEN ARROW SCHOOL DISTRICT 3,3710,No,Extreme,OK,3710,0,0,0,265
School District,221020639,140421,terickson@smithville.k12.ok.us,Extreme Networks,Transceiver,2299028395,2022,10304-AO 10pack 10071H Complaint 100Base SX SFP,0,0,0,299,0,4,SMITHVILLE I-14 SCHOOL DISTRICT,1196,No,Extreme,OK,1196,0,0,0,299
School District,221017312,140334,riley.harpole@kelloggllc.com,Extreme Networks,License,2299021916,2022,(District 140334) 97000-X695-48Y-8C | Extreme Networks ExtremeWorks Software and TAC -technical support - 1 year,0,0,0,1854.34,0,2,BYNG SCHOOL DISTRICT 16,3708.68,No,Extreme,OK,3708.68,0,0,0,1854.34
School District,221018926,139957,hamptonsh@canton.k12.ok.us,Meraki,Firewall Services & Components,2299028716,2022,MX105,0,0,0,3396,0,1,CANTON INDEP SCHOOL DIST 105,3396,No,Cisco,OK,3396,0,0,0,3396
School District,221010290,140186,karla@crwconsulting.com,Ubiquiti,Switch,2299012011,2022,USW-Pro-48-POE,0,0,0,1099,0,4,HENRYETTA PUBLIC SCHOOLS,4396,No,Ubiquiti,OK,4396,0,0,0,1099
School District,221009300,139855,kimberly@crwconsulting.com,Ubiquiti,Access Point,2299010647,2022,U6-PRO-US,0,0,0,149,0,15,HEALDTON INDEP SCH DISTRICT 55,2235,No,Ubiquiti,OK,2235,0,0,0,149
School District,221019968,140296,dsovereign@kelloggllc.com,Ubiquiti,Access Point,2299026076,2022,(District 140296) UniFi WiFi 6 LR (4x4 MU-MIMO and OFDMA) | UniFi WiFi 6 LR (4x4 MU-MIMO and OFDMA),0,0,0,200.34,0,6,BOSWELL INDEP SCHOOL DIST 1,1202.04,No,Ubiquiti,OK,1202.04,0,0,0,200.34
School District,221007492,139920,kimberly@crwconsulting.com,SonicWALL,Transceiver,2299008344,2022,01-SSC-9786-AO,0,0,0,359,0,2,CLINTON INDEP SCHOOL DIST 99,718,No,Sonicwall,OK,718,0,0,0,359
School District,221035128,140356,rbotts@kelloggllc.com,Cisco Systems,Switch,2299051630,2022,(District 140356) PWR-C5- 600WAC/2 | CISCO 600W AC CONFIG 5 P/S SECONDARY POWER SUPPLY,0,0,0,1029.25,0,3,MCLOUD PUBLIC SCHOOLS,3087.75,No,Cisco,OK,3087.75,0,0,0,1029.25
School District,221038185,139853,riley.harpole@kelloggllc.com,Ubiquiti,Switch,2299056882,2022,USW-Lite-8-POE,0,0,0,155,0,1,COLEMAN INDEP SCHOOL DIST 35,155,No,Ubiquiti,OK,155,0,0,0,155
School District,221028029,140011,dsovereign@kelloggllc.com,Meraki,Access Point,2299039833,2022,"(District 140011) MR44-HW | MR44 - Wireless access point - 802.11ac Wave2 - Wi-Fi 6 - 2.4 GHz, 5 GHz - DC power - cloud-managed",0,0,0,608.18,0,45,BOISE CITY SCHOOLS,27368.1,No,Cisco,OK,27368.1,0,0,0,608.18
School District,221022115,140165,dsovereign@kelloggllc.com,Extreme Networks,License,2299029614,2022,(Indian Capital Technology Campus 140165) 97000-5000-PRMR-LIC | EW Software & TAC - 5000-PRMR-LIC COTERM: This Term: 365 Days,0,0,0,135,0,2,INDIAN CAPITAL TECHNOLOGY CENTERS,270,No,Extreme,OK,270,0,0,0,135
School District,221024932,139739,riley.harpole@kelloggllc.com,Aruba,Access Point,2299034674,2022,(District 139739) Q9H63A | AP-515,0,0,0,567.39,0,45,BETHANY PUBLIC SCHOOLS,25532.55,No,Hp,OK,25532.55,0,0,0,567.39
School District,221026655,139826,riley.harpole@kelloggllc.com,Cisco Systems,Module,2299037871,2022,(District 139826) SFP-10/25GLR-S= | SFP28 transceiver module - 10 GigE,0,0,0,339.07,0,170,YUKON INDEP SCHOOL DISTRICT 27,57641.9,No,Cisco,OK,57641.9,0,0,0,339.07
School District,221017312,140334,riley.harpole@kelloggllc.com,Extreme Networks,Cabling,2299021916,2022,(District 140334) 10099 | Extreme Networks power cable,0,0,0,10.53,0,6,BYNG SCHOOL DISTRICT 16,63.18,No,Extreme,OK,63.18,0,0,0,10.53
School District,221032694,16051616,kenny@acklin.net,Ubiquiti,Access Point,2299048271,2022,UAP- AC-PRO-US Ubiquiti Access Point,0,0,0,313,0,2,"BIG FIVE COMMUNITY SERVICES, INC.",626,Yes,Ubiquiti,OK,626,0,0,0,313
School District,221032363,140016,dsovereign@kelloggllc.com,Fortinet,Firewall Services & Components,2299047282,2022,(District 140016) VM-16 | 8G Fortinet Virtual Firewall,0,0,0,7519.79,8014,1,GUYMON INDEP SCHOOL DISTRICT 8,7519.79,No,Fortinet,OK,7519.79,0,0,0,15533.79
School District,221020354,140047,riley.harpole@kelloggllc.com,Extreme Networks,Switch,2299026783,2022,(District 140047) 16565 | 220-48p-10GE4 - 220-Series 48 Port10/100/1000Base-T PoE+ 4 10GbE Unpopulated SFP+ Ports,0,0,0,1916.1,0,2,CHELSEA INDEP SCHOOL DIST 3,3832.2,No,Extreme,OK,3832.2,0,0,0,1916.1
School District,221020639,140421,terickson@smithville.k12.ok.us,Extreme Networks,Switch,2299028395,2022,220-24p-10GE2 Layer 3 Switch,0,0,0,1025,0,5,SMITHVILLE I-14 SCHOOL DISTRICT,5125,No,Extreme,OK,5125,0,0,0,1025
Library System,221028097,140118,dsovereign@kelloggllc.com,Cisco Systems,Module,2299039907,2022,(SBA-2 84386) NIM-2FXS/4FXOP | 2 Port FXS/FXS-E/DID and 4-Port FXO Network Interface Module,0,0,0,527.18,0,1,TULSA CITY-COUNTY LIBRARY SYS,527.18,No,Cisco,OK,527.18,0,0,0,527.18
School District,221027277,140229,riley.harpole@kelloggllc.com,Ubiquiti,Switch,2299038576,2022,(District 140229)  | USW-Pro-24-POE,0,0,0,799,0,1,MCALESTER PUBLIC SCHOOLS I-80,799,No,Ubiquiti,OK,799,0,0,0,799
School District,221032209,140413,eratemone4u@yahoo.com,Ubiquiti,Access Point,2299046905,2022,UAP-AC-PRO-US,0,0,0,149,0,4,LIBERTY SCHOOL 68-C001,596,No,Ubiquiti,OK,596,0,0,0,149
School District,221007492,139920,kimberly@crwconsulting.com,Ubiquiti,Connectors,2299008341,2022,UC-DAC-SFP+,0,0,0,18.4,0,17,CLINTON INDEP SCHOOL DIST 99,312.8,No,Ubiquiti,OK,312.8,0,0,0,18.4
School District,221007718,140199,rcriner@twinhills.k12.ok.us,Fortinet,"Installation, Activation, & Initial Configuration",2299008736,2022,FortiSwitch 108E-FPOE and FortiAP FAP-431F,0,0,0,900,0,1,TWIN HILLS SCHOOL DISTRICT II,900,No,Fortinet,OK,900,0,0,0,900
School District,221020885,139861,dsovereign@kelloggllc.com,Cisco Systems,Module,2299027601,2022,(District 139861) PWR-C5-1KWAC/2 | Config 5 Power Supply - Power supply,0,0,0,1643.47,0,4,MARIETTA INDEP SCH DISTRICT 16,6573.88,No,Cisco,OK,6573.88,0,0,0,1643.47
School District,221015045,140107,karla@crwconsulting.com,Extreme Networks,License,2299018547,2022,XCIQ-PT0-C-EW-3YR-K12,0,0,0,241.11,0,42,SPERRY INDEP SCHOOL DISTRICT 8,10126.62,No,Extreme,OK,10126.62,0,0,0,241.11
School District,221025509,140134,riley.harpole@kelloggllc.com,Fortinet,Cabling,2299035614,2022,(MS 84779) SP-CABLE-FS-SFP+1 | 10GBASE DIRECT ATTACH CABLE - SFP+,0,0,0,47.18,0,4,COMMERCE PUBLIC SCHOOLS,188.72,No,Fortinet,OK,188.72,0,0,0,47.18
School District,221026655,139826,riley.harpole@kelloggllc.com,Cisco Systems,License,2299037871,2022,(District 139826) C9300-DNA-E-48-5Y | Digital Network Architecture Essentials - Term License (5 years),0,0,0,1155.16,0,12,YUKON INDEP SCHOOL DISTRICT 27,13861.92,No,Cisco,OK,13861.92,0,0,0,1155.16
School District,221023746,140093,riley.harpole@kelloggllc.com,Extreme Networks,Racks & Cabinets,2299032458,2022,(District 140093) ACC-BKT-AX-BEAM | Beam Mounting for Indoor Access Points,0,0,0,20,0,10,PERKINS-TRYON SCHOOL DIST I-56,200,No,Extreme,OK,200,0,0,0,20
Library System,221034667,140331,jpoore@ada.lib.ok.us,Ubiquiti,Switch,2299050935,2022,USW-PRO-48-POE,0,0,0,1299,0,4,ADA PUBLIC LIBRARY,5196,Yes,Ubiquiti,OK,5196,0,0,0,1299
